v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   968.000000                     0.000059          0.007019
   969.000000                     0.000060          0.007173
   970.000000                     0.000062          0.007349
   971.000000                     0.000063          0.007549
   972.000000                     0.000065          0.007775
   973.000000                     0.000067          0.008030
   974.000000                     0.000070          0.008317
   975.000000                     0.000073          0.008639
   976.000000                     0.000076          0.008997
   977.000000                     0.000079          0.009393
   978.000000                     0.000083          0.009826
   979.000000                     0.000086          0.010290
   980.000000                     0.000090          0.010774
   981.000000                     0.000095          0.011258
   982.000000                     0.000098          0.011715
   983.000000                     0.000102          0.012117
   984.000000                     0.000104          0.012437
   985.000000                     0.000106          0.012663
   986.000000                     0.000108          0.012800
   987.000000                     0.000108          0.012871
   988.000000                     0.000108          0.012907
   989.000000                     0.000109          0.012938
   990.000000                     0.000109          0.012992
   991.000000                     0.000110          0.013086
   992.000000                     0.000111          0.013231
   993.000000                     0.000113          0.013435
   994.000000                     0.000115          0.013701
   995.000000                     0.000118          0.014030
   996.000000                     0.000121          0.014425
   997.000000                     0.000125          0.014887
   998.000000                     0.000130          0.015420
   999.000000                     0.000135          0.016028
  1000.000000                     0.000140          0.016716
  1001.000000                     0.000147          0.017491
  1002.000000                     0.000154          0.018362
  1003.000000                     0.000162          0.019340
  1004.000000                     0.000172          0.020438
  1005.000000                     0.000182          0.021672
  1006.000000                     0.000194          0.023058
  1007.000000                     0.000207          0.024617
  1008.000000                     0.000222          0.026371
  1009.000000                     0.000238          0.028343
  1010.000000                     0.000257          0.030554
  1011.000000                     0.000277          0.033020
  1012.000000                     0.000300          0.035743
  1013.000000                     0.000325          0.038706
  1014.000000                     0.000352          0.041857
  1015.000000                     0.000379          0.045109
  1016.000000                     0.000406          0.048340
  1017.000000                     0.000432          0.051418
  1018.000000                     0.000456          0.054240
  1019.000000                     0.000477          0.056786
  1020.000000                     0.000497          0.059138
  1021.000000                     0.000516          0.061474
  1022.000000                     0.000538          0.064021
  1023.000000                     0.000563          0.067019
  1024.000000                     0.000594          0.070689
  1025.000000                     0.000632          0.075225
  1026.000000                     0.000679          0.080802
  1027.000000                     0.000736          0.087585
  1028.000000                     0.000804          0.095732
  1029.000000                     0.000885          0.105392
  1030.000000                     0.000980          0.116683
  1031.000000                     0.001089          0.129661
  1032.000000                     0.001212          0.144250
  1033.000000                     0.001345          0.160151
  1034.000000                     0.001484          0.176734
  1035.000000                     0.001621          0.192939
  1036.000000                     0.001741          0.207279
  1037.000000                     0.001831          0.218017
  1038.000000                     0.001878          0.223568
  1039.000000                     0.001873          0.223002
  1040.000000                     0.001818          0.216391
  1041.000000                     0.001720          0.204783
  1042.000000                     0.001594          0.189809
  1043.000000                     0.001455          0.173179
  1044.000000                     0.001313          0.156318
  1045.000000                     0.001178          0.140208
  1046.000000                     0.001053          0.125415
  1047.000000                     0.000942          0.112184
  1048.000000                     0.000845          0.100556
