v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   685.000000                     0.000837          0.519669
   686.000000                     0.000935          0.580701
   687.000000                     0.001039          0.645469
   688.000000                     0.001145          0.710924
   689.000000                     0.001244          0.772390
   690.000000                     0.001326          0.823869
   691.000000                     0.001383          0.859152
   692.000000                     0.001406          0.873574
   693.000000                     0.001394          0.865697
   694.000000                     0.001349          0.837893
   695.000000                     0.001281          0.795465
   696.000000                     0.001199          0.744867
   697.000000                     0.001114          0.692048
   698.000000                     0.001033          0.641529
   699.000000                     0.000960          0.596232
   700.000000                     0.000898          0.557762
   701.000000                     0.000848          0.526816
   702.000000                     0.000811          0.503562
   703.000000                     0.000786          0.487922
   704.000000                     0.000772          0.479751
   705.000000                     0.000771          0.478954
   706.000000                     0.000782          0.485538
   707.000000                     0.000804          0.499633
   708.000000                     0.000840          0.521482
   709.000000                     0.000888          0.551391
   710.000000                     0.000949          0.589622
   711.000000                     0.001024          0.636220
   712.000000                     0.001112          0.690724
   713.000000                     0.001210          0.751769
   714.000000                     0.001315          0.816596
   715.000000                     0.001418          0.880636
   716.000000                     0.001509          0.937476
   717.000000                     0.001577          0.979585
   718.000000                     0.001610          1.000000
   719.000000                     0.001601          0.994496
   720.000000                     0.001551          0.963140
   721.000000                     0.001465          0.910238
   722.000000                     0.001357          0.842711
   723.000000                     0.001236          0.767925
   724.000000                     0.001114          0.692053
   725.000000                     0.000997          0.619390
   726.000000                     0.000889          0.552414
   727.000000                     0.000792          0.492212
   728.000000                     0.000707          0.438959
   729.000000                     0.000632          0.392300
   730.000000                     0.000566          0.351629
   731.000000                     0.000509          0.316250
   732.000000                     0.000460          0.285474
   733.000000                     0.000416          0.258661
   734.000000                     0.000379          0.235245
   735.000000                     0.000346          0.214735
   736.000000                     0.000317          0.196708
   737.000000                     0.000291          0.180809
   738.000000                     0.000268          0.166735
   739.000000                     0.000248          0.154231
   740.000000                     0.000230          0.143082
   741.000000                     0.000214          0.133107
   742.000000                     0.000200          0.124153
   743.000000                     0.000187          0.116089
   744.000000                     0.000175          0.108804
   745.000000                     0.000165          0.102204
   746.000000                     0.000155          0.096208
   747.000000                     0.000146          0.090746
   748.000000                     0.000138          0.085759
   749.000000                     0.000131          0.081195
   750.000000                     0.000124          0.077009
   751.000000                     0.000118          0.073163
   752.000000                     0.000112          0.069622
   753.000000                     0.000107          0.066358
   754.000000                     0.000102          0.063343
   755.000000                     0.000097          0.060557
   756.000000                     0.000093          0.057978
   757.000000                     0.000089          0.055591
   758.000000                     0.000086          0.053379
   759.000000                     0.000083          0.051329
   760.000000                     0.000080          0.049431
   761.000000                     0.000077          0.047675
   762.000000                     0.000074          0.046053
   763.000000                     0.000072          0.044557
   764.000000                     0.000070          0.043183
   765.000000                     0.000068          0.041926
   766.000000                     0.000066          0.040785
   767.000000                     0.000064          0.039758
   768.000000                     0.000063          0.038846
   769.000000                     0.000061          0.038051
   770.000000                     0.000060          0.037376
   771.000000                     0.000059          0.036829
   772.000000                     0.000059          0.036415
   773.000000                     0.000058          0.036144
   774.000000                     0.000058          0.036024
   775.000000                     0.000058          0.036066
   776.000000                     0.000058          0.036272
   777.000000                     0.000059          0.036641
   778.000000                     0.000060          0.037154
   779.000000                     0.000061          0.037770
   780.000000                     0.000062          0.038415
   781.000000                     0.000063          0.038980
   782.000000                     0.000063          0.039332
   783.000000                     0.000063          0.039333
   784.000000                     0.000063          0.038888
   785.000000                     0.000061          0.037972
   786.000000                     0.000059          0.036643
   787.000000                     0.000056          0.035020
   788.000000                     0.000054          0.033239
   789.000000                     0.000051          0.031422
   790.000000                     0.000048          0.029658
   791.000000                     0.000045          0.028002
   792.000000                     0.000043          0.026479
   793.000000                     0.000040          0.025098
   794.000000                     0.000038          0.023853
   795.000000                     0.000037          0.022734
   796.000000                     0.000035          0.021728
   797.000000                     0.000034          0.020820
   798.000000                     0.000032          0.020000
   799.000000                     0.000031          0.019255
   800.000000                     0.000030          0.018576
   801.000000                     0.000029          0.017955
   802.000000                     0.000028          0.017383
   803.000000                     0.000027          0.016856
   804.000000                     0.000026          0.016367
   805.000000                     0.000026          0.015913
   806.000000                     0.000025          0.015489
   807.000000                     0.000024          0.015093
   808.000000                     0.000024          0.014721
   809.000000                     0.000023          0.014372
   810.000000                     0.000023          0.014043
   811.000000                     0.000022          0.013733
   812.000000                     0.000022          0.013440
   813.000000                     0.000021          0.013162
   814.000000                     0.000021          0.012900
   815.000000                     0.000020          0.012652
   816.000000                     0.000020          0.012418
   817.000000                     0.000020          0.012196
   818.000000                     0.000019          0.011986
   819.000000                     0.000019          0.011788
   820.000000                     0.000019          0.011602
   821.000000                     0.000018          0.011426
   822.000000                     0.000018          0.011260
   823.000000                     0.000018          0.011102
   824.000000                     0.000018          0.010951
   825.000000                     0.000017          0.010803
   826.000000                     0.000017          0.010657
   827.000000                     0.000017          0.010510
   828.000000                     0.000017          0.010360
   829.000000                     0.000016          0.010207
   830.000000                     0.000016          0.010053
   831.000000                     0.000016          0.009901
   832.000000                     0.000016          0.009751
   833.000000                     0.000015          0.009607
   834.000000                     0.000015          0.009468
   835.000000                     0.000015          0.009336
   836.000000                     0.000015          0.009212
   837.000000                     0.000015          0.009094
   838.000000                     0.000014          0.008983
   839.000000                     0.000014          0.008879
   840.000000                     0.000014          0.008781
   841.000000                     0.000014          0.008689
   842.000000                     0.000014          0.008603
   843.000000                     0.000014          0.008522
