v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   599.000000                     0.000038          0.006525
   600.000000                     0.000039          0.006684
   601.000000                     0.000040          0.006862
   602.000000                     0.000041          0.007061
   603.000000                     0.000042          0.007283
   604.000000                     0.000043          0.007526
   605.000000                     0.000045          0.007788
   606.000000                     0.000046          0.008061
   607.000000                     0.000048          0.008334
   608.000000                     0.000050          0.008588
   609.000000                     0.000051          0.008804
   610.000000                     0.000052          0.008960
   611.000000                     0.000052          0.009046
   612.000000                     0.000052          0.009061
   613.000000                     0.000052          0.009018
   614.000000                     0.000052          0.008936
   615.000000                     0.000051          0.008837
   616.000000                     0.000050          0.008738
   617.000000                     0.000050          0.008653
   618.000000                     0.000050          0.008589
   619.000000                     0.000049          0.008550
   620.000000                     0.000049          0.008536
   621.000000                     0.000049          0.008547
   622.000000                     0.000049          0.008582
   623.000000                     0.000050          0.008639
   624.000000                     0.000050          0.008716
   625.000000                     0.000051          0.008813
   626.000000                     0.000051          0.008928
   627.000000                     0.000052          0.009061
   628.000000                     0.000053          0.009211
   629.000000                     0.000054          0.009377
   630.000000                     0.000055          0.009560
   631.000000                     0.000056          0.009759
   632.000000                     0.000058          0.009976
   633.000000                     0.000059          0.010209
   634.000000                     0.000060          0.010461
   635.000000                     0.000062          0.010732
   636.000000                     0.000064          0.011023
   637.000000                     0.000065          0.011334
   638.000000                     0.000067          0.011668
   639.000000                     0.000069          0.012026
   640.000000                     0.000072          0.012410
   641.000000                     0.000074          0.012822
   642.000000                     0.000076          0.013264
   643.000000                     0.000079          0.013738
   644.000000                     0.000082          0.014248
   645.000000                     0.000085          0.014797
   646.000000                     0.000089          0.015389
   647.000000                     0.000092          0.016028
   648.000000                     0.000096          0.016719
   649.000000                     0.000101          0.017467
   650.000000                     0.000105          0.018279
   651.000000                     0.000110          0.019161
   652.000000                     0.000116          0.020123
   653.000000                     0.000122          0.021173
   654.000000                     0.000129          0.022323
   655.000000                     0.000136          0.023584
   656.000000                     0.000144          0.024973
   657.000000                     0.000153          0.026505
   658.000000                     0.000163          0.028201
   659.000000                     0.000173          0.030083
   660.000000                     0.000186          0.032180
   661.000000                     0.000199          0.034524
   662.000000                     0.000214          0.037152
   663.000000                     0.000231          0.040111
   664.000000                     0.000250          0.043453
   665.000000                     0.000272          0.047242
   666.000000                     0.000297          0.051554
   667.000000                     0.000326          0.056477
   668.000000                     0.000358          0.062118
   669.000000                     0.000395          0.068597
   670.000000                     0.000438          0.076054
   671.000000                     0.000488          0.084644
   672.000000                     0.000545          0.094529
   673.000000                     0.000610          0.105865
   674.000000                     0.000685          0.118772
   675.000000                     0.000768          0.133284
   676.000000                     0.000860          0.149274
   677.000000                     0.000959          0.166350
   678.000000                     0.001059          0.183742
   679.000000                     0.001154          0.200229
   680.000000                     0.001235          0.214188
   681.000000                     0.001290          0.223858
   682.000000                     0.001313          0.227802
   683.000000                     0.001299          0.225400
   684.000000                     0.001251          0.217090
   685.000000                     0.001177          0.204196
   686.000000                     0.001086          0.188462
   687.000000                     0.000989          0.171563
   688.000000                     0.000892          0.154802
   689.000000                     0.000801          0.139029
   690.000000                     0.000719          0.124696
   691.000000                     0.000645          0.111972
   692.000000                     0.000581          0.100845
   693.000000                     0.000526          0.091211
   694.000000                     0.000478          0.082917
   695.000000                     0.000437          0.075805
   696.000000                     0.000402          0.069718
   697.000000                     0.000372          0.064519
   698.000000                     0.000346          0.060084
   699.000000                     0.000325          0.056308
   700.000000                     0.000306          0.053103
   701.000000                     0.000290          0.050395
   702.000000                     0.000277          0.048122
   703.000000                     0.000267          0.046234
   704.000000                     0.000258          0.044689
   705.000000                     0.000250          0.043453
   706.000000                     0.000245          0.042501
   707.000000                     0.000241          0.041809
   708.000000                     0.000238          0.041364
   709.000000                     0.000237          0.041154
   710.000000                     0.000237          0.041172
   711.000000                     0.000239          0.041415
   712.000000                     0.000241          0.041884
   713.000000                     0.000245          0.042584
   714.000000                     0.000251          0.043524
   715.000000                     0.000258          0.044717
   716.000000                     0.000266          0.046181
   717.000000                     0.000276          0.047939
   718.000000                     0.000288          0.050019
   719.000000                     0.000302          0.052457
   720.000000                     0.000319          0.055297
   721.000000                     0.000338          0.058590
   722.000000                     0.000360          0.062400
   723.000000                     0.000385          0.066802
   724.000000                     0.000414          0.071889
   725.000000                     0.000448          0.077770
   726.000000                     0.000488          0.084573
   727.000000                     0.000533          0.092452
   728.000000                     0.000586          0.101585
   729.000000                     0.000647          0.112175
   730.000000                     0.000717          0.124447
   731.000000                     0.000799          0.138637
   732.000000                     0.000893          0.154966
   733.000000                     0.001001          0.173600
   734.000000                     0.001122          0.194569
   735.000000                     0.001255          0.217656
   736.000000                     0.001396          0.242245
   737.000000                     0.001540          0.267150
   738.000000                     0.001675          0.290529
   739.000000                     0.001787          0.309977
   740.000000                     0.001862          0.322939
   741.000000                     0.001887          0.327411
   742.000000                     0.001860          0.322632
   743.000000                     0.001783          0.309385
   744.000000                     0.001670          0.289691
   745.000000                     0.001534          0.266103
   746.000000                     0.001389          0.241021
   747.000000                     0.001247          0.216276
   748.000000                     0.001113          0.193041
   749.000000                     0.000991          0.171927
   750.000000                     0.000883          0.153144
   751.000000                     0.000788          0.136656
   752.000000                     0.000705          0.122298
   753.000000                     0.000633          0.109845
   754.000000                     0.000571          0.099061
   755.000000                     0.000517          0.089720
   756.000000                     0.000470          0.081619
   757.000000                     0.000430          0.074576
   758.000000                     0.000395          0.068440
   759.000000                     0.000364          0.063079
   760.000000                     0.000337          0.058381
   761.000000                     0.000313          0.054255
   762.000000                     0.000292          0.050621
   763.000000                     0.000273          0.047414
   764.000000                     0.000257          0.044579
   765.000000                     0.000243          0.042069
   766.000000                     0.000230          0.039844
   767.000000                     0.000218          0.037872
   768.000000                     0.000208          0.036124
   769.000000                     0.000199          0.034577
   770.000000                     0.000191          0.033212
   771.000000                     0.000185          0.032011
   772.000000                     0.000178          0.030960
   773.000000                     0.000173          0.030048
   774.000000                     0.000169          0.029265
   775.000000                     0.000165          0.028605
   776.000000                     0.000162          0.028060
   777.000000                     0.000159          0.027626
   778.000000                     0.000157          0.027302
   779.000000                     0.000156          0.027085
   780.000000                     0.000156          0.026976
   781.000000                     0.000156          0.026977
   782.000000                     0.000156          0.027091
   783.000000                     0.000157          0.027322
   784.000000                     0.000160          0.027678
   785.000000                     0.000162          0.028169
   786.000000                     0.000166          0.028804
   787.000000                     0.000171          0.029600
   788.000000                     0.000176          0.030572
   789.000000                     0.000183          0.031744
   790.000000                     0.000191          0.033140
   791.000000                     0.000201          0.034792
   792.000000                     0.000212          0.036737
   793.000000                     0.000225          0.039021
   794.000000                     0.000240          0.041697
   795.000000                     0.000258          0.044829
   796.000000                     0.000280          0.048490
   797.000000                     0.000304          0.052765
   798.000000                     0.000333          0.057747
   799.000000                     0.000366          0.063535
   800.000000                     0.000405          0.070220
   801.000000                     0.000449          0.077870
   802.000000                     0.000499          0.086498
   803.000000                     0.000553          0.096011
   804.000000                     0.000612          0.106150
   805.000000                     0.000671          0.116418
   806.000000                     0.000727          0.126046
   807.000000                     0.000773          0.134028
   808.000000                     0.000803          0.139304
   809.000000                     0.000813          0.141041
   810.000000                     0.000801          0.138930
   811.000000                     0.000768          0.133304
   812.000000                     0.000721          0.125008
   813.000000                     0.000664          0.115106
   814.000000                     0.000603          0.104595
   815.000000                     0.000543          0.094235
   816.000000                     0.000487          0.084511
   817.000000                     0.000436          0.075676
   818.000000                     0.000391          0.067814
   819.000000                     0.000351          0.060912
   820.000000                     0.000316          0.054899
   821.000000                     0.000286          0.049681
   822.000000                     0.000260          0.045162
   823.000000                     0.000238          0.041246
   824.000000                     0.000218          0.037849
   825.000000                     0.000201          0.034897
   826.000000                     0.000186          0.032326
   827.000000                     0.000173          0.030082
   828.000000                     0.000162          0.028118
   829.000000                     0.000152          0.026398
   830.000000                     0.000143          0.024889
   831.000000                     0.000136          0.023563
   832.000000                     0.000129          0.022400
   833.000000                     0.000123          0.021379
   834.000000                     0.000118          0.020486
   835.000000                     0.000114          0.019708
   836.000000                     0.000110          0.019035
   837.000000                     0.000106          0.018458
   838.000000                     0.000104          0.017971
   839.000000                     0.000101          0.017569
   840.000000                     0.000099          0.017249
   841.000000                     0.000098          0.017009
   842.000000                     0.000097          0.016848
   843.000000                     0.000097          0.016768
   844.000000                     0.000097          0.016772
   845.000000                     0.000097          0.016863
   846.000000                     0.000098          0.017048
   847.000000                     0.000100          0.017335
   848.000000                     0.000102          0.017734
   849.000000                     0.000105          0.018260
   850.000000                     0.000109          0.018928
   851.000000                     0.000114          0.019757
   852.000000                     0.000120          0.020770
   853.000000                     0.000127          0.021992
   854.000000                     0.000135          0.023449
   855.000000                     0.000145          0.025166
   856.000000                     0.000157          0.027164
   857.000000                     0.000170          0.029444
   858.000000                     0.000184          0.031983
   859.000000                     0.000200          0.034710
   860.000000                     0.000216          0.037490
   861.000000                     0.000231          0.040109
   862.000000                     0.000244          0.042288
   863.000000                     0.000252          0.043725
   864.000000                     0.000255          0.044182
   865.000000                     0.000251          0.043560
   866.000000                     0.000242          0.041944
   867.000000                     0.000228          0.039565
   868.000000                     0.000212          0.036721
   869.000000                     0.000194          0.033694
   870.000000                     0.000177          0.030703
   871.000000                     0.000161          0.027887
   872.000000                     0.000146          0.025321
   873.000000                     0.000133          0.023031
   874.000000                     0.000121          0.021013
   875.000000                     0.000111          0.019247
   876.000000                     0.000102          0.017709
   877.000000                     0.000094          0.016369
   878.000000                     0.000088          0.015202
   879.000000                     0.000082          0.014182
   880.000000                     0.000077          0.013289
   881.000000                     0.000072          0.012505
   882.000000                     0.000068          0.011813
   883.000000                     0.000065          0.011201
   884.000000                     0.000061          0.010657
   885.000000                     0.000059          0.010172
   886.000000                     0.000056          0.009738
   887.000000                     0.000054          0.009349
   888.000000                     0.000052          0.008998
   889.000000                     0.000050          0.008681
   890.000000                     0.000048          0.008394
   891.000000                     0.000047          0.008132
   892.000000                     0.000046          0.007895
   893.000000                     0.000044          0.007677
   894.000000                     0.000043          0.007478
   895.000000                     0.000042          0.007296
   896.000000                     0.000041          0.007129
   897.000000                     0.000040          0.006974
   898.000000                     0.000039          0.006832
   899.000000                     0.000039          0.006701
   900.000000                     0.000038          0.006580
   901.000000                     0.000037          0.006468
   902.000000                     0.000037          0.006364
   903.000000                     0.000036          0.006268
   904.000000                     0.000036          0.006179
   905.000000                     0.000035          0.006097
   906.000000                     0.000035          0.006020
   907.000000                     0.000034          0.005950
   908.000000                     0.000034          0.005884
   909.000000                     0.000034          0.005824
   910.000000                     0.000033          0.005768
   911.000000                     0.000033          0.005716
   912.000000                     0.000033          0.005669
   913.000000                     0.000032          0.005626
   914.000000                     0.000032          0.005586
   915.000000                     0.000032          0.005550
   916.000000                     0.000032          0.005518
   917.000000                     0.000032          0.005488
   918.000000                     0.000031          0.005462
   919.000000                     0.000031          0.005439
   920.000000                     0.000031          0.005420
   921.000000                     0.000031          0.005403
   922.000000                     0.000031          0.005390
   923.000000                     0.000031          0.005379
   924.000000                     0.000031          0.005372
   925.000000                     0.000031          0.005368
   926.000000                     0.000031          0.005367
   927.000000                     0.000031          0.005370
   928.000000                     0.000031          0.005376
   929.000000                     0.000031          0.005385
   930.000000                     0.000031          0.005399
   931.000000                     0.000031          0.005417
   932.000000                     0.000031          0.005438
   933.000000                     0.000031          0.005463
   934.000000                     0.000032          0.005491
   935.000000                     0.000032          0.005522
   936.000000                     0.000032          0.005553
   937.000000                     0.000032          0.005584
   938.000000                     0.000032          0.005613
   939.000000                     0.000033          0.005639
   940.000000                     0.000033          0.005663
   941.000000                     0.000033          0.005686
   942.000000                     0.000033          0.005710
   943.000000                     0.000033          0.005736
   944.000000                     0.000033          0.005766
   945.000000                     0.000033          0.005802
   946.000000                     0.000034          0.005845
   947.000000                     0.000034          0.005895
   948.000000                     0.000034          0.005954
   949.000000                     0.000035          0.006022
   950.000000                     0.000035          0.006100
   951.000000                     0.000036          0.006188
   952.000000                     0.000036          0.006288
   953.000000                     0.000037          0.006400
   954.000000                     0.000038          0.006524
   955.000000                     0.000038          0.006659
   956.000000                     0.000039          0.006803
   957.000000                     0.000040          0.006953
   958.000000                     0.000041          0.007103
   959.000000                     0.000042          0.007245
   960.000000                     0.000043          0.007373
   961.000000                     0.000043          0.007483
   962.000000                     0.000044          0.007574
   963.000000                     0.000044          0.007650
   964.000000                     0.000045          0.007720
   965.000000                     0.000045          0.007792
   966.000000                     0.000045          0.007876
   967.000000                     0.000046          0.007978
   968.000000                     0.000047          0.008104
   969.000000                     0.000048          0.008257
   970.000000                     0.000049          0.008441
   971.000000                     0.000050          0.008660
   972.000000                     0.000051          0.008918
   973.000000                     0.000053          0.009218
   974.000000                     0.000055          0.009566
   975.000000                     0.000057          0.009969
   976.000000                     0.000060          0.010433
   977.000000                     0.000063          0.010966
   978.000000                     0.000067          0.011575
   979.000000                     0.000071          0.012268
   980.000000                     0.000075          0.013047
   981.000000                     0.000080          0.013908
   982.000000                     0.000086          0.014837
   983.000000                     0.000091          0.015802
   984.000000                     0.000097          0.016748
   985.000000                     0.000101          0.017601
   986.000000                     0.000105          0.018276
   987.000000                     0.000108          0.018697
   988.000000                     0.000109          0.018823
   989.000000                     0.000108          0.018662
   990.000000                     0.000105          0.018272
   991.000000                     0.000102          0.017738
   992.000000                     0.000099          0.017144
   993.000000                     0.000095          0.016563
   994.000000                     0.000092          0.016044
   995.000000                     0.000090          0.015616
   996.000000                     0.000088          0.015294
   997.000000                     0.000087          0.015082
   998.000000                     0.000086          0.014980
   999.000000                     0.000086          0.014988
  1000.000000                     0.000087          0.015102
  1001.000000                     0.000088          0.015324
  1002.000000                     0.000090          0.015653
  1003.000000                     0.000093          0.016095
  1004.000000                     0.000096          0.016656
  1005.000000                     0.000100          0.017347
  1006.000000                     0.000105          0.018179
  1007.000000                     0.000111          0.019169
  1008.000000                     0.000117          0.020339
  1009.000000                     0.000125          0.021711
  1010.000000                     0.000134          0.023310
  1011.000000                     0.000145          0.025162
  1012.000000                     0.000157          0.027289
  1013.000000                     0.000171          0.029702
  1014.000000                     0.000187          0.032388
  1015.000000                     0.000203          0.035296
  1016.000000                     0.000221          0.038317
  1017.000000                     0.000238          0.041267
  1018.000000                     0.000253          0.043889
  1019.000000                     0.000264          0.045884
  1020.000000                     0.000271          0.046983
  1021.000000                     0.000271          0.047031
  1022.000000                     0.000265          0.046047
  1023.000000                     0.000255          0.044216
  1024.000000                     0.000241          0.041823
  1025.000000                     0.000226          0.039163
  1026.000000                     0.000210          0.036480
  1027.000000                     0.000196          0.033942
  1028.000000                     0.000182          0.031645
  1029.000000                     0.000171          0.029633
  1030.000000                     0.000161          0.027913
  1031.000000                     0.000153          0.026470
  1032.000000                     0.000146          0.025284
  1033.000000                     0.000140          0.024330
  1034.000000                     0.000136          0.023582
  1035.000000                     0.000133          0.023019
  1036.000000                     0.000130          0.022623
  1037.000000                     0.000129          0.022378
  1038.000000                     0.000128          0.022272
  1039.000000                     0.000129          0.022297
  1040.000000                     0.000129          0.022447
  1041.000000                     0.000131          0.022719
  1042.000000                     0.000133          0.023114
  1043.000000                     0.000136          0.023634
  1044.000000                     0.000140          0.024285
  1045.000000                     0.000145          0.025074
  1046.000000                     0.000150          0.026013
  1047.000000                     0.000156          0.027118
  1048.000000                     0.000164          0.028407
  1049.000000                     0.000172          0.029903
  1050.000000                     0.000182          0.031635
  1051.000000                     0.000194          0.033639
  1052.000000                     0.000207          0.035954
  1053.000000                     0.000223          0.038632
  1054.000000                     0.000241          0.041729
  1055.000000                     0.000261          0.045311
  1056.000000                     0.000285          0.049450
  1057.000000                     0.000313          0.054221
  1058.000000                     0.000344          0.059690
  1059.000000                     0.000380          0.065904
  1060.000000                     0.000420          0.072859
  1061.000000                     0.000464          0.080466
  1062.000000                     0.000510          0.088495
  1063.000000                     0.000556          0.096529
  1064.000000                     0.000599          0.103943
  1065.000000                     0.000634          0.109949
  1066.000000                     0.000656          0.113755
  1067.000000                     0.000662          0.114789
  1068.000000                     0.000651          0.112912
  1069.000000                     0.000625          0.108465
  1070.000000                     0.000589          0.102145
  1071.000000                     0.000546          0.094765
  1072.000000                     0.000502          0.087058
  1073.000000                     0.000459          0.079562
  1074.000000                     0.000419          0.072607
  1075.000000                     0.000383          0.066358
  1076.000000                     0.000351          0.060862
  1077.000000                     0.000323          0.056097
  1078.000000                     0.000300          0.052006
  1079.000000                     0.000280          0.048517
  1080.000000                     0.000263          0.045556
  1081.000000                     0.000248          0.043052
  1082.000000                     0.000236          0.040945
  1083.000000                     0.000226          0.039178
  1084.000000                     0.000217          0.037707
  1085.000000                     0.000210          0.036492
  1086.000000                     0.000205          0.035499
  1087.000000                     0.000200          0.034702
  1088.000000                     0.000196          0.034078
  1089.000000                     0.000194          0.033608
  1090.000000                     0.000192          0.033276
  1091.000000                     0.000191          0.033070
  1092.000000                     0.000190          0.032978
  1093.000000                     0.000190          0.032993
  1094.000000                     0.000191          0.033108
  1095.000000                     0.000192          0.033317
  1096.000000                     0.000194          0.033616
  1097.000000                     0.000196          0.034004
  1098.000000                     0.000199          0.034477
  1099.000000                     0.000202          0.035035
  1100.000000                     0.000206          0.035678
  1101.000000                     0.000210          0.036407
  1102.000000                     0.000215          0.037223
  1103.000000                     0.000220          0.038129
  1104.000000                     0.000226          0.039129
  1105.000000                     0.000232          0.040225
  1106.000000                     0.000239          0.041424
  1107.000000                     0.000246          0.042731
  1108.000000                     0.000255          0.044152
  1109.000000                     0.000263          0.045696
  1110.000000                     0.000273          0.047372
  1111.000000                     0.000284          0.049190
  1112.000000                     0.000295          0.051162
  1113.000000                     0.000307          0.053301
  1114.000000                     0.000321          0.055623
  1115.000000                     0.000335          0.058146
  1116.000000                     0.000351          0.060888
  1117.000000                     0.000368          0.063874
  1118.000000                     0.000387          0.067129
  1119.000000                     0.000407          0.070683
  1120.000000                     0.000430          0.074570
  1121.000000                     0.000454          0.078830
  1122.000000                     0.000481          0.083508
  1123.000000                     0.000511          0.088658
  1124.000000                     0.000544          0.094341
  1125.000000                     0.000580          0.100628
  1126.000000                     0.000620          0.107603
  1127.000000                     0.000665          0.115365
  1128.000000                     0.000715          0.124027
  1129.000000                     0.000771          0.133725
  1130.000000                     0.000834          0.144619
  1131.000000                     0.000904          0.156894
  1132.000000                     0.000984          0.170770
  1133.000000                     0.001075          0.186501
  1134.000000                     0.001178          0.204383
  1135.000000                     0.001296          0.224749
  1136.000000                     0.001429          0.247965
  1137.000000                     0.001582          0.274420
  1138.000000                     0.001755          0.304489
  1139.000000                     0.001951          0.338486
  1140.000000                     0.002171          0.376588
  1141.000000                     0.002414          0.418742
  1142.000000                     0.002678          0.464597
  1143.000000                     0.002960          0.513505
  1144.000000                     0.003255          0.564669
  1145.000000                     0.003559          0.617420
  1146.000000                     0.003871          0.671484
  1147.000000                     0.004191          0.726982
  1148.000000                     0.004519          0.783974
  1149.000000                     0.004852          0.841638
  1150.000000                     0.005173          0.897428
  1151.000000                     0.005457          0.946671
  1152.000000                     0.005667          0.983025
  1153.000000                     0.005764          1.000000
  1154.000000                     0.005725          0.993125
  1155.000000                     0.005544          0.961740
  1156.000000                     0.005242          0.909321
  1157.000000                     0.004855          0.842179
  1158.000000                     0.004424          0.767397
  1159.000000                     0.003984          0.691134
  1160.000000                     0.003561          0.617801
  1161.000000                     0.003171          0.550028
  1162.000000                     0.002819          0.489025
  1163.000000                     0.002508          0.435044
  1164.000000                     0.002235          0.387777
  1165.000000                     0.001998          0.346630
  1166.000000                     0.001792          0.310907
  1167.000000                     0.001614          0.279907
  1168.000000                     0.001458          0.252977
  1169.000000                     0.001323          0.229535
  1170.000000                     0.001205          0.209075
  1171.000000                     0.001102          0.191163
  1172.000000                     0.001011          0.175430
  1173.000000                     0.000931          0.161565
  1174.000000                     0.000861          0.149305
  1175.000000                     0.000798          0.138429
  1176.000000                     0.000742          0.128750
  1177.000000                     0.000692          0.120109
  1178.000000                     0.000648          0.112373
  1179.000000                     0.000608          0.105429
  1180.000000                     0.000572          0.099179
  1181.000000                     0.000539          0.093541
  1182.000000                     0.000510          0.088445
  1183.000000                     0.000483          0.083828
  1184.000000                     0.000459          0.079638
  1185.000000                     0.000437          0.075831
  1186.000000                     0.000417          0.072366
  1187.000000                     0.000399          0.069210
  1188.000000                     0.000382          0.066332
  1189.000000                     0.000367          0.063708
  1190.000000                     0.000353          0.061312
  1191.000000                     0.000341          0.059127
  1192.000000                     0.000329          0.057135
  1193.000000                     0.000319          0.055319
  1194.000000                     0.000309          0.053668
  1195.000000                     0.000301          0.052168
  1196.000000                     0.000293          0.050811
  1197.000000                     0.000286          0.049586
  1198.000000                     0.000279          0.048487
  1199.000000                     0.000274          0.047506
  1200.000000                     0.000269          0.046637
  1201.000000                     0.000264          0.045877
  1202.000000                     0.000261          0.045221
  1203.000000                     0.000257          0.044666
  1204.000000                     0.000255          0.044209
  1205.000000                     0.000253          0.043849
  1206.000000                     0.000251          0.043585
  1207.000000                     0.000250          0.043416
  1208.000000                     0.000250          0.043344
  1209.000000                     0.000250          0.043369
  1210.000000                     0.000251          0.043493
  1211.000000                     0.000252          0.043720
  1212.000000                     0.000254          0.044052
  1213.000000                     0.000256          0.044495
  1214.000000                     0.000260          0.045054
  1215.000000                     0.000264          0.045736
  1216.000000                     0.000268          0.046549
  1217.000000                     0.000274          0.047503
  1218.000000                     0.000280          0.048609
  1219.000000                     0.000288          0.049880
  1220.000000                     0.000296          0.051331
  1221.000000                     0.000305          0.052981
  1222.000000                     0.000316          0.054849
  1223.000000                     0.000328          0.056961
  1224.000000                     0.000342          0.059344
  1225.000000                     0.000358          0.062032
  1226.000000                     0.000375          0.065063
  1227.000000                     0.000395          0.068484
  1228.000000                     0.000417          0.072346
  1229.000000                     0.000442          0.076715
  1230.000000                     0.000471          0.081664
  1231.000000                     0.000503          0.087281
  1232.000000                     0.000540          0.093673
  1233.000000                     0.000582          0.100964
  1234.000000                     0.000630          0.109303
  1235.000000                     0.000685          0.118864
  1236.000000                     0.000749          0.129858
