v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   190.000000                     0.000017          0.000033
   191.000000                     0.000017          0.000033
   192.000000                     0.000017          0.000033
   193.000000                     0.000017          0.000034
   194.000000                     0.000018          0.000034
   195.000000                     0.000018          0.000034
   196.000000                     0.000018          0.000035
   197.000000                     0.000018          0.000035
   198.000000                     0.000018          0.000035
   199.000000                     0.000018          0.000036
   200.000000                     0.000019          0.000036
   201.000000                     0.000019          0.000036
   202.000000                     0.000019          0.000037
   203.000000                     0.000019          0.000037
   204.000000                     0.000020          0.000038
   205.000000                     0.000020          0.000038
   206.000000                     0.000020          0.000039
   207.000000                     0.000020          0.000039
   208.000000                     0.000021          0.000040
   209.000000                     0.000021          0.000040
   210.000000                     0.000021          0.000041
   211.000000                     0.000021          0.000041
   212.000000                     0.000022          0.000042
   213.000000                     0.000022          0.000042
   214.000000                     0.000022          0.000043
   215.000000                     0.000023          0.000044
   216.000000                     0.000023          0.000044
   217.000000                     0.000023          0.000045
   218.000000                     0.000024          0.000046
   219.000000                     0.000024          0.000047
   220.000000                     0.000025          0.000048
   221.000000                     0.000025          0.000049
   222.000000                     0.000026          0.000050
   223.000000                     0.000026          0.000051
   224.000000                     0.000027          0.000052
   225.000000                     0.000028          0.000053
   226.000000                     0.000028          0.000055
   227.000000                     0.000029          0.000056
   228.000000                     0.000030          0.000058
   229.000000                     0.000031          0.000059
   230.000000                     0.000032          0.000061
   231.000000                     0.000033          0.000063
   232.000000                     0.000034          0.000066
   233.000000                     0.000035          0.000068
   234.000000                     0.000037          0.000071
   235.000000                     0.000039          0.000075
   236.000000                     0.000041          0.000079
   237.000000                     0.000043          0.000083
   238.000000                     0.000046          0.000088
   239.000000                     0.000049          0.000094
   240.000000                     0.000053          0.000102
   241.000000                     0.000057          0.000110
   242.000000                     0.000063          0.000121
   243.000000                     0.000070          0.000134
   244.000000                     0.000078          0.000151
   245.000000                     0.000090          0.000173
   246.000000                     0.000105          0.000203
   247.000000                     0.000126          0.000243
   248.000000                     0.000156          0.000302
   249.000000                     0.000202          0.000390
   250.000000                     0.000276          0.000532
   251.000000                     0.000406          0.000783
   252.000000                     0.000667          0.001286
   253.000000                     0.001292          0.002492
   254.000000                     0.003175          0.006122
   255.000000                     0.006955          0.013413
   256.000000                     0.003729          0.007192
   257.000000                     0.001467          0.002829
   258.000000                     0.000733          0.001414
