v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   884.000000                     0.000035          0.003551
   885.000000                     0.000035          0.003507
   886.000000                     0.000034          0.003468
   887.000000                     0.000034          0.003433
   888.000000                     0.000034          0.003403
   889.000000                     0.000034          0.003379
   890.000000                     0.000033          0.003359
   891.000000                     0.000033          0.003345
   892.000000                     0.000033          0.003338
   893.000000                     0.000033          0.003337
   894.000000                     0.000033          0.003344
   895.000000                     0.000033          0.003359
   896.000000                     0.000034          0.003384
   897.000000                     0.000034          0.003420
   898.000000                     0.000034          0.003468
   899.000000                     0.000035          0.003530
   900.000000                     0.000036          0.003608
   901.000000                     0.000037          0.003704
   902.000000                     0.000038          0.003820
   903.000000                     0.000039          0.003957
   904.000000                     0.000041          0.004118
   905.000000                     0.000043          0.004299
   906.000000                     0.000045          0.004497
   907.000000                     0.000047          0.004702
   908.000000                     0.000049          0.004899
   909.000000                     0.000050          0.005067
   910.000000                     0.000052          0.005183
   911.000000                     0.000052          0.005226
   912.000000                     0.000052          0.005187
   913.000000                     0.000050          0.005068
   914.000000                     0.000049          0.004886
   915.000000                     0.000046          0.004664
   916.000000                     0.000044          0.004423
   917.000000                     0.000042          0.004183
   918.000000                     0.000039          0.003955
   919.000000                     0.000037          0.003746
   920.000000                     0.000035          0.003559
   921.000000                     0.000034          0.003394
   922.000000                     0.000032          0.003249
   923.000000                     0.000031          0.003123
   924.000000                     0.000030          0.003013
   925.000000                     0.000029          0.002918
   926.000000                     0.000028          0.002835
   927.000000                     0.000027          0.002763
   928.000000                     0.000027          0.002700
   929.000000                     0.000026          0.002646
   930.000000                     0.000026          0.002598
   931.000000                     0.000025          0.002557
   932.000000                     0.000025          0.002521
   933.000000                     0.000025          0.002490
   934.000000                     0.000024          0.002463
   935.000000                     0.000024          0.002441
   936.000000                     0.000024          0.002421
   937.000000                     0.000024          0.002406
   938.000000                     0.000024          0.002393
   939.000000                     0.000024          0.002383
   940.000000                     0.000024          0.002376
   941.000000                     0.000024          0.002371
   942.000000                     0.000024          0.002369
   943.000000                     0.000024          0.002370
   944.000000                     0.000024          0.002373
   945.000000                     0.000024          0.002379
   946.000000                     0.000024          0.002387
   947.000000                     0.000024          0.002397
   948.000000                     0.000024          0.002411
   949.000000                     0.000024          0.002427
   950.000000                     0.000024          0.002446
   951.000000                     0.000025          0.002468
   952.000000                     0.000025          0.002494
   953.000000                     0.000025          0.002523
   954.000000                     0.000025          0.002556
   955.000000                     0.000026          0.002594
   956.000000                     0.000026          0.002636
   957.000000                     0.000027          0.002683
   958.000000                     0.000027          0.002736
   959.000000                     0.000028          0.002796
   960.000000                     0.000028          0.002862
   961.000000                     0.000029          0.002938
   962.000000                     0.000030          0.003022
   963.000000                     0.000031          0.003117
   964.000000                     0.000032          0.003225
   965.000000                     0.000033          0.003347
   966.000000                     0.000035          0.003484
   967.000000                     0.000036          0.003641
   968.000000                     0.000038          0.003820
   969.000000                     0.000040          0.004023
   970.000000                     0.000042          0.004256
   971.000000                     0.000045          0.004520
   972.000000                     0.000048          0.004819
   973.000000                     0.000051          0.005156
   974.000000                     0.000055          0.005530
   975.000000                     0.000059          0.005937
   976.000000                     0.000063          0.006367
   977.000000                     0.000068          0.006804
   978.000000                     0.000072          0.007226
   979.000000                     0.000076          0.007611
   980.000000                     0.000079          0.007943
   981.000000                     0.000082          0.008220
   982.000000                     0.000084          0.008454
   983.000000                     0.000086          0.008671
   984.000000                     0.000088          0.008896
   985.000000                     0.000091          0.009150
   986.000000                     0.000094          0.009438
   987.000000                     0.000097          0.009745
   988.000000                     0.000100          0.010038
   989.000000                     0.000102          0.010269
   990.000000                     0.000103          0.010388
   991.000000                     0.000103          0.010356
   992.000000                     0.000101          0.010163
   993.000000                     0.000098          0.009828
   994.000000                     0.000093          0.009392
   995.000000                     0.000089          0.008907
   996.000000                     0.000084          0.008419
   997.000000                     0.000079          0.007963
   998.000000                     0.000075          0.007560
   999.000000                     0.000072          0.007222
  1000.000000                     0.000069          0.006953
  1001.000000                     0.000067          0.006754
  1002.000000                     0.000066          0.006623
  1003.000000                     0.000065          0.006558
  1004.000000                     0.000065          0.006558
  1005.000000                     0.000066          0.006624
  1006.000000                     0.000067          0.006756
  1007.000000                     0.000069          0.006957
  1008.000000                     0.000072          0.007232
  1009.000000                     0.000075          0.007586
  1010.000000                     0.000080          0.008025
  1011.000000                     0.000085          0.008555
  1012.000000                     0.000091          0.009181
  1013.000000                     0.000098          0.009901
  1014.000000                     0.000106          0.010704
  1015.000000                     0.000115          0.011565
  1016.000000                     0.000124          0.012438
  1017.000000                     0.000132          0.013251
  1018.000000                     0.000138          0.013915
  1019.000000                     0.000143          0.014337
  1020.000000                     0.000144          0.014450
  1021.000000                     0.000141          0.014232
  1022.000000                     0.000136          0.013717
  1023.000000                     0.000129          0.012983
  1024.000000                     0.000120          0.012123
  1025.000000                     0.000112          0.011221
  1026.000000                     0.000103          0.010343
  1027.000000                     0.000095          0.009526
  1028.000000                     0.000087          0.008791
  1029.000000                     0.000081          0.008144
  1030.000000                     0.000075          0.007583
  1031.000000                     0.000071          0.007103
  1032.000000                     0.000067          0.006694
  1033.000000                     0.000063          0.006348
  1034.000000                     0.000060          0.006058
  1035.000000                     0.000058          0.005816
  1036.000000                     0.000056          0.005616
  1037.000000                     0.000054          0.005453
  1038.000000                     0.000053          0.005323
  1039.000000                     0.000052          0.005221
  1040.000000                     0.000051          0.005146
  1041.000000                     0.000051          0.005095
  1042.000000                     0.000050          0.005066
  1043.000000                     0.000050          0.005059
  1044.000000                     0.000050          0.005071
  1045.000000                     0.000051          0.005103
  1046.000000                     0.000051          0.005155
  1047.000000                     0.000052          0.005227
  1048.000000                     0.000053          0.005320
  1049.000000                     0.000054          0.005434
  1050.000000                     0.000055          0.005572
  1051.000000                     0.000057          0.005734
  1052.000000                     0.000059          0.005925
  1053.000000                     0.000061          0.006146
  1054.000000                     0.000064          0.006401
  1055.000000                     0.000067          0.006695
  1056.000000                     0.000070          0.007034
  1057.000000                     0.000074          0.007423
  1058.000000                     0.000078          0.007872
  1059.000000                     0.000083          0.008389
  1060.000000                     0.000089          0.008985
  1061.000000                     0.000096          0.009674
  1062.000000                     0.000104          0.010470
  1063.000000                     0.000113          0.011390
  1064.000000                     0.000124          0.012450
  1065.000000                     0.000136          0.013666
  1066.000000                     0.000150          0.015050
  1067.000000                     0.000165          0.016602
  1068.000000                     0.000182          0.018306
  1069.000000                     0.000200          0.020115
  1070.000000                     0.000218          0.021939
  1071.000000                     0.000235          0.023643
  1072.000000                     0.000249          0.025051
  1073.000000                     0.000258          0.025981
  1074.000000                     0.000261          0.026293
  1075.000000                     0.000258          0.025941
  1076.000000                     0.000248          0.024990
  1077.000000                     0.000234          0.023589
  1078.000000                     0.000218          0.021923
  1079.000000                     0.000200          0.020163
  1080.000000                     0.000183          0.018437
  1081.000000                     0.000167          0.016827
  1082.000000                     0.000153          0.015373
  1083.000000                     0.000140          0.014088
  1084.000000                     0.000129          0.012971
  1085.000000                     0.000119          0.012008
  1086.000000                     0.000111          0.011183
  1087.000000                     0.000104          0.010480
  1088.000000                     0.000098          0.009881
  1089.000000                     0.000093          0.009374
  1090.000000                     0.000089          0.008945
  1091.000000                     0.000085          0.008583
  1092.000000                     0.000082          0.008279
  1093.000000                     0.000080          0.008026
  1094.000000                     0.000078          0.007817
  1095.000000                     0.000076          0.007647
  1096.000000                     0.000075          0.007511
  1097.000000                     0.000074          0.007406
  1098.000000                     0.000073          0.007328
  1099.000000                     0.000072          0.007275
  1100.000000                     0.000072          0.007245
  1101.000000                     0.000072          0.007236
  1102.000000                     0.000072          0.007248
  1103.000000                     0.000072          0.007278
  1104.000000                     0.000073          0.007326
  1105.000000                     0.000073          0.007391
  1106.000000                     0.000074          0.007474
  1107.000000                     0.000075          0.007573
  1108.000000                     0.000076          0.007690
  1109.000000                     0.000078          0.007824
  1110.000000                     0.000079          0.007975
  1111.000000                     0.000081          0.008144
